Site,Reading Time,Pollutant Name,Value,Units,Provisional or Ratified
HP1,05/01/2019 22:00,NO,3.0,ug m-3,P
HP1,05/01/2019 23:00,NO,4.6,ug m-3,P
HP1,06/01/2019 00:00,NO,4.6,ug m-3,P
HP1,06/01/2019 01:00,NO,3.0,ug m-3,P
HP1,06/01/2019 02:00,NO,3.0,ug m-3,P
HP1,06/01/2019 03:00,NO,3.0,ug m-3,P
HP1,06/01/2019 04:00,NO,3.0,ug m-3,P
HP1,06/01/2019 05:00,NO,3.0,ug m-3,P
HP1,06/01/2019 06:00,NO,3.0,ug m-3,P
HP1,06/01/2019 07:00,NO,3.3,ug m-3,P
HP1,06/01/2019 08:00,NO,5.5,ug m-3,P
HP1,06/01/2019 09:00,NO,8.9,ug m-3,P
HP1,06/01/2019 10:00,NO,10.5,ug m-3,P
HP1,06/01/2019 11:00,NO,10.8,ug m-3,P
HP1,06/01/2019 12:00,NO,7.7,ug m-3,P
HP1,06/01/2019 13:00,NO,8.0,ug m-3,P
HP1,06/01/2019 14:00,NO,8.3,ug m-3,P
HP1,06/01/2019 15:00,NO,6.1,ug m-3,P
HP1,06/01/2019 16:00,NO,5.8,ug m-3,P
HP1,06/01/2019 17:00,NO,6.1,ug m-3,P
HP1,06/01/2019 18:00,NO,3.9,ug m-3,P
HP1,06/01/2019 19:00,NO,3.6,ug m-3,P
HP1,06/01/2019 20:00,NO,7.4,ug m-3,P
HP1,06/01/2019 21:00,NO,5.5,ug m-3,P
HP1,06/01/2019 22:00,NO,3.6,ug m-3,P
HP1,06/01/2019 23:00,NO,3.0,ug m-3,P
HP1,07/01/2019 00:00,NO,3.0,ug m-3,P
HP1,07/01/2019 01:00,NO,3.0,ug m-3,P
HP1,07/01/2019 02:00,NO,3.0,ug m-3,P
HP1,07/01/2019 03:00,NO,3.0,ug m-3,P
HP1,07/01/2019 04:00,NO,3.0,ug m-3,P
HP1,07/01/2019 05:00,NO,3.0,ug m-3,P
HP1,07/01/2019 06:00,NO,3.0,ug m-3,P
HP1,07/01/2019 07:00,NO,3.3,ug m-3,P
HP1,07/01/2019 08:00,NO,4.2,ug m-3,P
HP1,07/01/2019 09:00,NO,4.9,ug m-3,P
HP1,07/01/2019 10:00,NO,5.8,ug m-3,P
HP1,07/01/2019 11:00,NO,6.4,ug m-3,P
HP1,07/01/2019 12:00,NO,5.8,ug m-3,P
HP1,07/01/2019 13:00,NO,4.6,ug m-3,P
HP1,07/01/2019 14:00,NO,4.2,ug m-3,P
HP1,07/01/2019 15:00,NO,4.2,ug m-3,P
HP1,07/01/2019 16:00,NO,4.2,ug m-3,P
HP1,07/01/2019 17:00,NO,3.9,ug m-3,P
HP1,07/01/2019 18:00,NO,3.3,ug m-3,P
HP1,07/01/2019 19:00,NO,3.0,ug m-3,P
HP1,07/01/2019 20:00,NO,3.0,ug m-3,P
HP1,07/01/2019 21:00,NO,3.0,ug m-3,P
HP1,07/01/2019 22:00,NO,3.0,ug m-3,P
HP1,07/01/2019 23:00,NO,2.4,ug m-3,P
HP1,08/01/2019 00:00,NO,2.7,ug m-3,P
HP1,08/01/2019 01:00,NO,2.7,ug m-3,P
HP1,08/01/2019 02:00,NO,2.7,ug m-3,P
HP1,08/01/2019 03:00,NO,3.0,ug m-3,P
HP1,08/01/2019 04:00,NO,3.0,ug m-3,P
HP1,08/01/2019 05:00,NO,3.0,ug m-3,P
HP1,08/01/2019 06:00,NO,3.0,ug m-3,P
HP1,08/01/2019 07:00,NO,3.0,ug m-3,P
HP1,08/01/2019 08:00,NO,3.9,ug m-3,P
HP1,08/01/2019 09:00,NO,8.0,ug m-3,P
HP1,08/01/2019 10:00,NO,8.3,ug m-3,P
HP1,08/01/2019 11:00,NO,7.7,ug m-3,P
HP1,08/01/2019 12:00,NO,6.1,ug m-3,P
HP1,08/01/2019 13:00,NO,4.6,ug m-3,P
HP1,08/01/2019 14:00,NO,3.9,ug m-3,P
HP1,08/01/2019 15:00,NO,3.0,ug m-3,P
HP1,08/01/2019 16:00,NO,3.3,ug m-3,P
HP1,08/01/2019 17:00,NO,3.9,ug m-3,P
HP1,08/01/2019 18:00,NO,3.6,ug m-3,P
HP1,08/01/2019 19:00,NO,3.6,ug m-3,P
HP1,08/01/2019 20:00,NO,3.0,ug m-3,P
HP1,08/01/2019 21:00,NO,3.0,ug m-3,P
HP1,08/01/2019 22:00,NO,3.0,ug m-3,P
HP1,08/01/2019 23:00,NO,3.0,ug m-3,P
HP1,09/01/2019 00:00,NO,3.0,ug m-3,P
HP1,09/01/2019 01:00,NO,3.0,ug m-3,P
HP1,09/01/2019 02:00,NO,2.4,ug m-3,P
HP1,09/01/2019 03:00,NO,2.7,ug m-3,P
HP1,09/01/2019 04:00,NO,3.0,ug m-3,P
HP1,09/01/2019 05:00,NO,3.0,ug m-3,P
HP1,09/01/2019 06:00,NO,3.0,ug m-3,P
HP1,09/01/2019 07:00,NO,3.3,ug m-3,P
HP1,09/01/2019 08:00,NO,7.7,ug m-3,P
HP1,09/01/2019 09:00,NO,5.8,ug m-3,P
HP1,09/01/2019 10:00,NO,5.8,ug m-3,P
HP1,09/01/2019 11:00,NO,6.7,ug m-3,P
HP1,09/01/2019 12:00,NO,5.5,ug m-3,P
HP1,09/01/2019 13:00,NO,5.8,ug m-3,P
HP1,09/01/2019 14:00,NO,5.2,ug m-3,P
HP1,09/01/2019 15:00,NO,3.6,ug m-3,P
HP1,09/01/2019 16:00,NO,3.0,ug m-3,P
HP1,09/01/2019 17:00,NO,3.0,ug m-3,P
HP1,09/01/2019 18:00,NO,3.9,ug m-3,P
HP1,09/01/2019 19:00,NO,5.8,ug m-3,P
HP1,09/01/2019 20:00,NO,4.6,ug m-3,P
HP1,09/01/2019 21:00,NO,4.6,ug m-3,P
HP1,09/01/2019 22:00,NO,3.6,ug m-3,P
HP1,09/01/2019 23:00,NO,3.9,ug m-3,P
HP1,10/01/2019 00:00,NO,3.3,ug m-3,P
HP1,10/01/2019 01:00,NO,3.0,ug m-3,P
HP1,10/01/2019 02:00,NO,3.0,ug m-3,P
HP1,10/01/2019 03:00,NO,3.0,ug m-3,P
HP1,10/01/2019 04:00,NO,3.3,ug m-3,P
HP1,10/01/2019 05:00,NO,5.5,ug m-3,P
HP1,10/01/2019 06:00,NO,31.7,ug m-3,P
HP1,10/01/2019 07:00,NO,55.7,ug m-3,P
HP1,10/01/2019 08:00,NO,75.3,ug m-3,P
HP1,10/01/2019 09:00,NO,109.0,ug m-3,P
HP1,10/01/2019 10:00,NO,100.3,ug m-3,P
HP1,10/01/2019 11:00,NO,78.8,ug m-3,P
HP1,10/01/2019 12:00,NO,68.5,ug m-3,P
HP1,10/01/2019 13:00,NO,59.1,ug m-3,P
HP1,10/01/2019 14:00,NO,41.7,ug m-3,P
HP1,10/01/2019 15:00,NO,16.1,ug m-3,P
HP1,10/01/2019 16:00,NO,27.0,ug m-3,P
HP1,10/01/2019 17:00,NO,23.6,ug m-3,P
HP1,10/01/2019 18:00,NO,27.9,ug m-3,P
HP1,10/01/2019 19:00,NO,33.9,ug m-3,P
HP1,10/01/2019 20:00,NO,36.0,ug m-3,P
HP1,10/01/2019 21:00,NO,35.4,ug m-3,P
HP1,10/01/2019 22:00,NO,33.2,ug m-3,P
HP1,10/01/2019 23:00,NO,32.3,ug m-3,P
HP1,11/01/2019 00:00,NO,13.6,ug m-3,P
HP1,11/01/2019 01:00,NO,3.3,ug m-3,P
HP1,11/01/2019 02:00,NO,3.0,ug m-3,P
HP1,11/01/2019 03:00,NO,3.0,ug m-3,P
HP1,11/01/2019 04:00,NO,3.0,ug m-3,P
HP1,11/01/2019 05:00,NO,3.9,ug m-3,P
HP1,11/01/2019 06:00,NO,4.2,ug m-3,P
HP1,11/01/2019 07:00,NO,6.4,ug m-3,P
HP1,11/01/2019 08:00,NO,8.6,ug m-3,P
HP1,11/01/2019 09:00,NO,13.9,ug m-3,P
HP1,11/01/2019 10:00,NO,13.6,ug m-3,P
HP1,11/01/2019 11:00,NO,12.7,ug m-3,P
HP1,11/01/2019 12:00,NO,17.0,ug m-3,P
HP1,11/01/2019 13:00,NO,18.9,ug m-3,P
HP1,11/01/2019 14:00,NO,18.9,ug m-3,P
HP1,11/01/2019 15:00,NO,12.3,ug m-3,P
HP1,11/01/2019 16:00,NO,19.2,ug m-3,P
HP1,11/01/2019 17:00,NO,9.2,ug m-3,P
HP1,11/01/2019 18:00,NO,10.2,ug m-3,P
HP1,11/01/2019 19:00,NO,4.9,ug m-3,P
HP1,11/01/2019 20:00,NO,4.2,ug m-3,P
HP1,11/01/2019 21:00,NO,3.3,ug m-3,P
HP1,11/01/2019 22:00,NO,3.9,ug m-3,P
HP1,11/01/2019 23:00,NO,3.6,ug m-3,P
HP1,12/01/2019 00:00,NO,3.0,ug m-3,P
HP1,12/01/2019 01:00,NO,3.0,ug m-3,P
HP1,12/01/2019 02:00,NO,3.0,ug m-3,P
HP1,12/01/2019 03:00,NO,3.0,ug m-3,P
HP1,12/01/2019 04:00,NO,3.0,ug m-3,P
HP1,12/01/2019 05:00,NO,3.0,ug m-3,P
HP1,12/01/2019 06:00,NO,3.0,ug m-3,P
HP1,12/01/2019 07:00,NO,3.0,ug m-3,P
HP1,12/01/2019 08:00,NO,3.6,ug m-3,P
HP1,12/01/2019 09:00,NO,4.2,ug m-3,P
HP1,12/01/2019 10:00,NO,4.2,ug m-3,P
HP1,12/01/2019 11:00,NO,4.2,ug m-3,P
HP1,12/01/2019 12:00,NO,4.2,ug m-3,P
HP1,12/01/2019 13:00,NO,4.9,ug m-3,P
HP1,12/01/2019 14:00,NO,3.3,ug m-3,P
HP1,12/01/2019 15:00,NO,3.0,ug m-3,P
HP1,12/01/2019 16:00,NO,3.0,ug m-3,P
HP1,12/01/2019 17:00,NO,3.3,ug m-3,P
HP1,12/01/2019 18:00,NO,3.0,ug m-3,P
HP1,12/01/2019 19:00,NO,3.3,ug m-3,P
HP1,12/01/2019 20:00,NO,3.0,ug m-3,P
HP1,12/01/2019 21:00,NO,3.0,ug m-3,P
HP1,12/01/2019 22:00,NO,3.0,ug m-3,P
HP1,12/01/2019 23:00,NO,3.0,ug m-3,P
HP1,13/01/2019 00:00,NO,3.0,ug m-3,P
HP1,13/01/2019 01:00,NO,3.0,ug m-3,P
HP1,13/01/2019 02:00,NO,2.7,ug m-3,P
HP1,13/01/2019 03:00,NO,2.1,ug m-3,P
HP1,13/01/2019 04:00,NO,1.7,ug m-3,P
HP1,13/01/2019 05:00,NO,2.7,ug m-3,P
HP1,13/01/2019 06:00,NO,3.0,ug m-3,P
HP1,13/01/2019 07:00,NO,3.0,ug m-3,P
HP1,13/01/2019 08:00,NO,3.0,ug m-3,P
HP1,13/01/2019 09:00,NO,3.0,ug m-3,P
HP1,13/01/2019 10:00,NO,3.3,ug m-3,P
HP1,13/01/2019 11:00,NO,4.2,ug m-3,P
HP1,13/01/2019 12:00,NO,4.2,ug m-3,P
HP1,13/01/2019 13:00,NO,3.3,ug m-3,P
HP1,13/01/2019 14:00,NO,3.0,ug m-3,P
HP1,13/01/2019 15:00,NO,3.0,ug m-3,P
HP1,13/01/2019 16:00,NO,3.0,ug m-3,P
HP1,13/01/2019 17:00,NO,3.0,ug m-3,P
HP1,13/01/2019 18:00,NO,3.0,ug m-3,P
HP1,13/01/2019 19:00,NO,3.0,ug m-3,P
HP1,13/01/2019 20:00,NO,3.0,ug m-3,P
HP1,13/01/2019 21:00,NO,3.0,ug m-3,P
HP1,13/01/2019 22:00,NO,2.4,ug m-3,P
HP1,13/01/2019 23:00,NO,2.4,ug m-3,P
HP1,14/01/2019 00:00,NO,2.1,ug m-3,P
HP1,14/01/2019 01:00,NO,1.7,ug m-3,P
HP1,14/01/2019 02:00,NO,2.4,ug m-3,P
HP1,14/01/2019 03:00,NO,1.7,ug m-3,P
HP1,14/01/2019 04:00,NO,2.4,ug m-3,P
HP1,14/01/2019 05:00,NO,3.0,ug m-3,P
HP1,14/01/2019 06:00,NO,3.0,ug m-3,P
HP1,14/01/2019 07:00,NO,3.0,ug m-3,P
HP1,14/01/2019 08:00,NO,4.2,ug m-3,P
HP1,14/01/2019 09:00,NO,5.5,ug m-3,P
HP1,14/01/2019 10:00,NO,5.2,ug m-3,P
HP1,14/01/2019 11:00,NO,4.2,ug m-3,P
HP1,14/01/2019 12:00,NO,5.5,ug m-3,P
HP1,14/01/2019 13:00,NO,4.2,ug m-3,P
HP1,14/01/2019 14:00,NO,4.9,ug m-3,P
HP1,14/01/2019 15:00,NO,3.6,ug m-3,P
HP1,14/01/2019 16:00,NO,3.3,ug m-3,P
HP1,14/01/2019 17:00,NO,3.9,ug m-3,P
HP1,14/01/2019 18:00,NO,3.9,ug m-3,P
HP1,14/01/2019 19:00,NO,7.0,ug m-3,P
HP1,14/01/2019 20:00,NO,6.4,ug m-3,P
HP1,14/01/2019 21:00,NO,5.5,ug m-3,P
HP1,14/01/2019 22:00,NO,5.2,ug m-3,P
HP1,14/01/2019 23:00,NO,4.2,ug m-3,P
HP1,15/01/2019 00:00,NO,3.0,ug m-3,P
HP1,15/01/2019 01:00,NO,3.0,ug m-3,P
HP1,15/01/2019 02:00,NO,3.0,ug m-3,P
HP1,15/01/2019 03:00,NO,3.0,ug m-3,P
HP1,15/01/2019 04:00,NO,3.0,ug m-3,P
HP1,15/01/2019 05:00,NO,3.0,ug m-3,P
HP1,15/01/2019 06:00,NO,4.6,ug m-3,P
HP1,15/01/2019 07:00,NO,6.1,ug m-3,P
HP1,15/01/2019 08:00,NO,5.5,ug m-3,P
HP1,15/01/2019 09:00,NO,5.5,ug m-3,P
HP1,15/01/2019 10:00,NO,5.2,ug m-3,P
HP1,15/01/2019 11:00,NO,4.6,ug m-3,P
HP1,15/01/2019 12:00,NO,5.2,ug m-3,P
HP1,15/01/2019 13:00,NO,4.2,ug m-3,P
HP1,15/01/2019 14:00,NO,4.2,ug m-3,P
HP1,15/01/2019 15:00,NO,4.2,ug m-3,P
HP1,15/01/2019 16:00,NO,3.9,ug m-3,P
HP1,15/01/2019 17:00,NO,3.6,ug m-3,P
HP1,15/01/2019 18:00,NO,3.3,ug m-3,P
HP1,15/01/2019 19:00,NO,3.0,ug m-3,P
HP1,15/01/2019 20:00,NO,3.0,ug m-3,P
HP1,15/01/2019 21:00,NO,3.0,ug m-3,P
HP1,15/01/2019 22:00,NO,3.0,ug m-3,P
HP1,15/01/2019 23:00,NO,3.0,ug m-3,P
HP1,16/01/2019 00:00,NO,3.0,ug m-3,P
HP1,16/01/2019 01:00,NO,3.0,ug m-3,P
HP1,16/01/2019 02:00,NO,3.0,ug m-3,P
HP1,16/01/2019 03:00,NO,2.7,ug m-3,P
HP1,16/01/2019 04:00,NO,2.7,ug m-3,P
HP1,16/01/2019 05:00,NO,3.0,ug m-3,P
HP1,16/01/2019 06:00,NO,3.0,ug m-3,P
HP1,16/01/2019 07:00,NO,3.0,ug m-3,P
HP1,16/01/2019 08:00,NO,3.0,ug m-3,P
HP1,16/01/2019 09:00,NO,3.0,ug m-3,P
HP1,16/01/2019 10:00,NO,3.0,ug m-3,P
HP1,16/01/2019 11:00,NO,3.0,ug m-3,P
HP1,16/01/2019 12:00,NO,3.0,ug m-3,P
HP1,16/01/2019 13:00,NO,3.0,ug m-3,P
HP1,16/01/2019 14:00,NO,3.3,ug m-3,P
HP1,16/01/2019 15:00,NO,3.0,ug m-3,P
HP1,16/01/2019 16:00,NO,3.0,ug m-3,P
HP1,16/01/2019 17:00,NO,3.3,ug m-3,P
HP1,16/01/2019 18:00,NO,4.6,ug m-3,P
HP1,16/01/2019 19:00,NO,5.2,ug m-3,P
HP1,16/01/2019 20:00,NO,3.6,ug m-3,P
HP1,16/01/2019 21:00,NO,3.6,ug m-3,P
HP1,16/01/2019 22:00,NO,3.0,ug m-3,P
HP1,16/01/2019 23:00,NO,3.0,ug m-3,P
HP1,17/01/2019 00:00,NO,3.0,ug m-3,P
HP1,17/01/2019 01:00,NO,3.0,ug m-3,P
HP1,17/01/2019 02:00,NO,3.0,ug m-3,P
HP1,17/01/2019 03:00,NO,3.0,ug m-3,P
HP1,17/01/2019 04:00,NO,3.0,ug m-3,P
HP1,17/01/2019 05:00,NO,3.0,ug m-3,P
HP1,17/01/2019 06:00,NO,3.6,ug m-3,P
HP1,17/01/2019 07:00,NO,3.9,ug m-3,P
HP1,17/01/2019 08:00,NO,3.0,ug m-3,P
HP1,17/01/2019 09:00,NO,4.9,ug m-3,P
HP1,17/01/2019 10:00,NO,7.4,ug m-3,P
HP1,17/01/2019 11:00,NO,7.4,ug m-3,P
HP1,17/01/2019 12:00,NO,7.4,ug m-3,P
HP1,17/01/2019 13:00,NO,6.4,ug m-3,P
HP1,17/01/2019 14:00,NO,5.8,ug m-3,P
HP1,17/01/2019 16:00,NO,4.2,ug m-3,P
HP1,17/01/2019 17:00,NO,5.2,ug m-3,P
HP1,17/01/2019 18:00,NO,4.2,ug m-3,P
HP1,17/01/2019 19:00,NO,4.9,ug m-3,P
HP1,17/01/2019 20:00,NO,7.7,ug m-3,P
HP1,17/01/2019 21:00,NO,11.7,ug m-3,P
HP1,17/01/2019 22:00,NO,12.7,ug m-3,P
HP1,17/01/2019 23:00,NO,25.4,ug m-3,P
HP1,18/01/2019 00:00,NO,19.5,ug m-3,P
HP1,18/01/2019 01:00,NO,7.4,ug m-3,P
HP1,18/01/2019 02:00,NO,5.5,ug m-3,P
HP1,18/01/2019 03:00,NO,13.3,ug m-3,P
HP1,18/01/2019 04:00,NO,18.0,ug m-3,P
HP1,18/01/2019 05:00,NO,16.1,ug m-3,P
HP1,18/01/2019 06:00,NO,44.2,ug m-3,P
HP1,18/01/2019 07:00,NO,73.2,ug m-3,P
HP1,18/01/2019 08:00,NO,118.7,ug m-3,P
HP1,18/01/2019 09:00,NO,110.9,ug m-3,P
HP1,18/01/2019 10:00,NO,38.2,ug m-3,P
HP1,18/01/2019 11:00,NO,12.0,ug m-3,P
HP1,18/01/2019 12:00,NO,5.8,ug m-3,P
HP1,18/01/2019 13:00,NO,4.6,ug m-3,P
HP1,18/01/2019 14:00,NO,3.9,ug m-3,P
HP1,18/01/2019 15:00,NO,3.3,ug m-3,P
HP1,18/01/2019 16:00,NO,3.0,ug m-3,P
HP1,18/01/2019 17:00,NO,3.0,ug m-3,P
HP1,18/01/2019 18:00,NO,3.0,ug m-3,P
HP1,18/01/2019 19:00,NO,3.0,ug m-3,P
HP1,18/01/2019 20:00,NO,3.0,ug m-3,P
HP1,18/01/2019 21:00,NO,3.0,ug m-3,P
HP1,18/01/2019 22:00,NO,3.0,ug m-3,P
HP1,18/01/2019 23:00,NO,3.0,ug m-3,P
HP1,19/01/2019 00:00,NO,3.0,ug m-3,P
HP1,19/01/2019 01:00,NO,3.0,ug m-3,P
HP1,19/01/2019 02:00,NO,3.0,ug m-3,P
HP1,19/01/2019 03:00,NO,2.7,ug m-3,P
HP1,19/01/2019 04:00,NO,2.7,ug m-3,P
HP1,19/01/2019 05:00,NO,3.0,ug m-3,P
HP1,19/01/2019 06:00,NO,3.0,ug m-3,P
HP1,19/01/2019 07:00,NO,3.0,ug m-3,P
HP1,19/01/2019 08:00,NO,3.0,ug m-3,P
HP1,19/01/2019 09:00,NO,4.2,ug m-3,P
HP1,19/01/2019 10:00,NO,4.6,ug m-3,P
HP1,19/01/2019 12:00,NO,4.2,ug m-3,P
HP1,19/01/2019 13:00,NO,3.9,ug m-3,P
HP1,19/01/2019 14:00,NO,3.9,ug m-3,P
HP1,19/01/2019 15:00,NO,3.0,ug m-3,P
HP1,19/01/2019 16:00,NO,3.0,ug m-3,P
HP1,24/01/2019 10:00,NO,27.9,ug m-3,P
HP1,24/01/2019 11:00,NO,28.9,ug m-3,P
HP1,24/01/2019 12:00,NO,19.2,ug m-3,P
HP1,24/01/2019 13:00,NO,28.3,ug m-3,P
HP1,24/01/2019 14:00,NO,69.4,ug m-3,P
HP1,24/01/2019 15:00,NO,81.4,ug m-3,P
HP1,24/01/2019 16:00,NO,94.0,ug m-3,P
HP1,24/01/2019 17:00,NO,112.6,ug m-3,P
HP1,24/01/2019 18:00,NO,132.39999,ug m-3,P
HP1,24/01/2019 19:00,NO,148.5,ug m-3,P
HP1,24/01/2019 20:00,NO,145.89999,ug m-3,P
HP1,24/01/2019 21:00,NO,149.8,ug m-3,P
HP1,24/01/2019 22:00,NO,134.10001,ug m-3,P
HP1,24/01/2019 23:00,NO,127.2,ug m-3,P
HP1,25/01/2019 00:00,NO,124.4,ug m-3,P
HP1,25/01/2019 01:00,NO,142.3,ug m-3,P
HP1,25/01/2019 02:00,NO,82.5,ug m-3,P
HP1,25/01/2019 03:00,NO,88.6,ug m-3,P
HP1,25/01/2019 04:00,NO,78.1,ug m-3,P
HP1,25/01/2019 05:00,NO,34.9,ug m-3,P
HP1,25/01/2019 06:00,NO,31.2,ug m-3,P
HP1,25/01/2019 07:00,NO,33.7,ug m-3,P
HP1,25/01/2019 08:00,NO,40.6,ug m-3,P
HP1,25/01/2019 09:00,NO,38.1,ug m-3,P
HP1,25/01/2019 10:00,NO,43.8,ug m-3,P
HP1,25/01/2019 11:00,NO,38.7,ug m-3,P
HP1,25/01/2019 12:00,NO,45.3,ug m-3,P
HP1,25/01/2019 13:00,NO,40.2,ug m-3,P
HP1,25/01/2019 14:00,NO,26.7,ug m-3,P
HP1,25/01/2019 15:00,NO,30.4,ug m-3,P
HP1,25/01/2019 16:00,NO,31.1,ug m-3,P
HP1,25/01/2019 17:00,NO,36.3,ug m-3,P
HP1,25/01/2019 18:00,NO,35.6,ug m-3,P
HP1,25/01/2019 19:00,NO,30.2,ug m-3,P
HP1,25/01/2019 20:00,NO,37.7,ug m-3,P
HP1,25/01/2019 21:00,NO,34.1,ug m-3,P
HP1,25/01/2019 22:00,NO,31.9,ug m-3,P
HP1,25/01/2019 23:00,NO,28.6,ug m-3,P
HP1,26/01/2019 00:00,NO,14.7,ug m-3,P
HP1,26/01/2019 01:00,NO,9.0,ug m-3,P
HP1,26/01/2019 02:00,NO,6.3,ug m-3,P
HP1,26/01/2019 03:00,NO,5.0,ug m-3,P
HP1,26/01/2019 04:00,NO,2.5,ug m-3,P
HP1,26/01/2019 05:00,NO,1.8,ug m-3,P
HP1,26/01/2019 06:00,NO,3.4,ug m-3,P
HP1,26/01/2019 07:00,NO,4.8,ug m-3,P
HP1,26/01/2019 08:00,NO,6.2,ug m-3,P
HP1,26/01/2019 09:00,NO,9.7,ug m-3,P
HP1,26/01/2019 10:00,NO,8.0,ug m-3,P
HP1,26/01/2019 11:00,NO,6.3,ug m-3,P
HP1,26/01/2019 12:00,NO,6.8,ug m-3,P
HP1,26/01/2019 13:00,NO,8.1,ug m-3,P
HP1,26/01/2019 14:00,NO,7.8,ug m-3,P
HP1,26/01/2019 15:00,NO,6.8,ug m-3,P
HP1,26/01/2019 16:00,NO,6.2,ug m-3,P
HP1,26/01/2019 17:00,NO,7.1,ug m-3,P
HP1,26/01/2019 18:00,NO,7.7,ug m-3,P
HP1,26/01/2019 19:00,NO,7.5,ug m-3,P
HP1,26/01/2019 20:00,NO,8.3,ug m-3,P
HP1,26/01/2019 21:00,NO,5.8,ug m-3,P
HP1,26/01/2019 22:00,NO,5.4,ug m-3,P
HP1,26/01/2019 23:00,NO,4.6,ug m-3,P
HP1,27/01/2019 00:00,NO,4.4,ug m-3,P
HP1,27/01/2019 01:00,NO,2.4,ug m-3,P
HP1,27/01/2019 02:00,NO,2.0,ug m-3,P
HP1,27/01/2019 03:00,NO,1.6,ug m-3,P
HP1,27/01/2019 04:00,NO,2.4,ug m-3,P
HP1,27/01/2019 05:00,NO,4.2,ug m-3,P
HP1,27/01/2019 06:00,NO,5.7,ug m-3,P
HP1,27/01/2019 07:00,NO,3.0,ug m-3,P
HP1,27/01/2019 08:00,NO,4.4,ug m-3,P
HP1,27/01/2019 09:00,NO,6.9,ug m-3,P
HP1,27/01/2019 10:00,NO,6.9,ug m-3,P
HP1,27/01/2019 11:00,NO,6.3,ug m-3,P
HP1,27/01/2019 12:00,NO,6.3,ug m-3,P
HP1,27/01/2019 13:00,NO,7.0,ug m-3,P
HP1,27/01/2019 14:00,NO,8.9,ug m-3,P
HP1,27/01/2019 15:00,NO,9.9,ug m-3,P
HP1,27/01/2019 16:00,NO,7.4,ug m-3,P
HP1,27/01/2019 17:00,NO,6.4,ug m-3,P
HP1,27/01/2019 18:00,NO,6.2,ug m-3,P
HP1,27/01/2019 19:00,NO,5.8,ug m-3,P
HP1,27/01/2019 20:00,NO,6.4,ug m-3,P
HP1,27/01/2019 21:00,NO,5.6,ug m-3,P
HP1,27/01/2019 22:00,NO,5.6,ug m-3,P
HP1,27/01/2019 23:00,NO,5.5,ug m-3,P
HP1,28/01/2019 00:00,NO,4.1,ug m-3,P
HP1,28/01/2019 01:00,NO,4.3,ug m-3,P
HP1,28/01/2019 02:00,NO,4.0,ug m-3,P
HP1,28/01/2019 03:00,NO,5.2,ug m-3,P
HP1,28/01/2019 04:00,NO,5.3,ug m-3,P
HP1,28/01/2019 05:00,NO,7.1,ug m-3,P
HP1,28/01/2019 06:00,NO,10.4,ug m-3,P
HP1,28/01/2019 07:00,NO,20.1,ug m-3,P
HP1,28/01/2019 08:00,NO,29.5,ug m-3,P
HP1,28/01/2019 09:00,NO,31.2,ug m-3,P
HP1,28/01/2019 10:00,NO,27.2,ug m-3,P
HP1,28/01/2019 11:00,NO,22.7,ug m-3,P
HP1,28/01/2019 12:00,NO,19.7,ug m-3,P
HP1,28/01/2019 13:00,NO,17.1,ug m-3,P
HP1,28/01/2019 14:00,NO,12.8,ug m-3,P
HP1,28/01/2019 15:00,NO,12.4,ug m-3,P
HP1,28/01/2019 16:00,NO,12.2,ug m-3,P
HP1,28/01/2019 17:00,NO,20.4,ug m-3,P
HP1,28/01/2019 18:00,NO,37.4,ug m-3,P
HP1,28/01/2019 19:00,NO,59.5,ug m-3,P
HP1,28/01/2019 20:00,NO,97.0,ug m-3,P
HP1,28/01/2019 21:00,NO,79.4,ug m-3,P
HP1,28/01/2019 22:00,NO,66.7,ug m-3,P
HP1,28/01/2019 23:00,NO,63.3,ug m-3,P
HP1,29/01/2019 00:00,NO,61.1,ug m-3,P
HP1,29/01/2019 01:00,NO,17.7,ug m-3,P
HP1,29/01/2019 02:00,NO,11.4,ug m-3,P
HP1,29/01/2019 03:00,NO,10.4,ug m-3,P
HP1,29/01/2019 04:00,NO,11.9,ug m-3,P
HP1,29/01/2019 05:00,NO,10.0,ug m-3,P
HP1,29/01/2019 06:00,NO,19.5,ug m-3,P
HP1,29/01/2019 07:00,NO,29.0,ug m-3,P
HP1,29/01/2019 08:00,NO,63.6,ug m-3,P
HP1,29/01/2019 09:00,NO,57.1,ug m-3,P
HP1,29/01/2019 10:00,NO,38.0,ug m-3,P
HP1,29/01/2019 11:00,NO,22.1,ug m-3,P
HP1,29/01/2019 12:00,NO,10.3,ug m-3,P
HP1,29/01/2019 13:00,NO,10.5,ug m-3,P
HP1,29/01/2019 14:00,NO,11.7,ug m-3,P
HP1,29/01/2019 15:00,NO,10.3,ug m-3,P
HP1,29/01/2019 16:00,NO,11.6,ug m-3,P
HP1,29/01/2019 17:00,NO,15.9,ug m-3,P
HP1,29/01/2019 18:00,NO,22.8,ug m-3,P
HP1,29/01/2019 19:00,NO,26.6,ug m-3,P
HP1,29/01/2019 20:00,NO,27.9,ug m-3,P
HP1,29/01/2019 21:00,NO,31.9,ug m-3,P
HP1,29/01/2019 22:00,NO,31.5,ug m-3,P
HP1,29/01/2019 23:00,NO,21.0,ug m-3,P
HP1,30/01/2019 00:00,NO,20.9,ug m-3,P
HP1,30/01/2019 01:00,NO,14.8,ug m-3,P
