Outlier,Pollutant Name,Provisional or Ratified,Reading Time,Site,Units,Value
Value,NOX,R,14/11/2018 22:00,LW2,ug m-3 as NO2,169.10001
Value,NOX,R,14/11/2018 23:00,LW2,ug m-3 as NO2,162.8
Value,NOX,R,15/11/2018 01:00,LW2,ug m-3 as NO2,109.4
Value,NOX,R,15/11/2018 04:00,LW2,ug m-3 as NO2,104.3
Value,NOX,R,15/11/2018 05:00,LW2,ug m-3 as NO2,117.3
Value,NOX,R,15/11/2018 06:00,LW2,ug m-3 as NO2,150.0
Value,NOX,R,15/11/2018 07:00,LW2,ug m-3 as NO2,145.2
Value,NOX,R,15/11/2018 08:00,LW2,ug m-3 as NO2,148.60001
Value,NOX,R,15/11/2018 09:00,LW2,ug m-3 as NO2,93.1
Value,NOX,R,15/11/2018 11:00,LW2,ug m-3 as NO2,93.1
Value,NOX,R,16/11/2018 07:00,LW2,ug m-3 as NO2,116.1
Value,NOX,R,16/11/2018 08:00,LW2,ug m-3 as NO2,222.2
Value,NOX,R,16/11/2018 09:00,LW2,ug m-3 as NO2,94.9
Value,NOX,R,16/11/2018 10:00,LW2,ug m-3 as NO2,116.6
Value,NOX,R,16/11/2018 11:00,LW2,ug m-3 as NO2,112.2
Value,NOX,R,16/11/2018 13:00,LW2,ug m-3 as NO2,114.6
Value,NOX,R,16/11/2018 15:00,LW2,ug m-3 as NO2,97.2
Value,NOX,R,16/11/2018 16:00,LW2,ug m-3 as NO2,104.9
Value,NOX,R,16/11/2018 18:00,LW2,ug m-3 as NO2,114.0
Value,NOX,R,17/11/2018 09:00,LW2,ug m-3 as NO2,128.10001
Value,NOX,R,17/11/2018 19:00,LW2,ug m-3 as NO2,92.8
Value,NOX,R,17/11/2018 20:00,LW2,ug m-3 as NO2,108.7
Value,NOX,R,18/11/2018 04:00,LW2,ug m-3 as NO2,134.89999
Value,NOX,R,18/11/2018 05:00,LW2,ug m-3 as NO2,147.89999
Value,NOX,R,18/11/2018 06:00,LW2,ug m-3 as NO2,226.3
Value,NOX,R,18/11/2018 07:00,LW2,ug m-3 as NO2,193.60001
Value,NOX,R,20/11/2018 15:00,LW2,ug m-3 as NO2,172.10001
Value,NOX,R,20/11/2018 18:00,LW2,ug m-3 as NO2,117.1
Value,NOX,R,20/11/2018 19:00,LW2,ug m-3 as NO2,101.2
Value,NOX,R,21/11/2018 05:00,LW2,ug m-3 as NO2,110.6
Value,NOX,R,21/11/2018 06:00,LW2,ug m-3 as NO2,130.7
Value,NOX,R,21/11/2018 07:00,LW2,ug m-3 as NO2,159.10001
Value,NOX,R,21/11/2018 14:00,LW2,ug m-3 as NO2,112.7
Value,NOX,R,21/11/2018 15:00,LW2,ug m-3 as NO2,135.8
Value,NOX,R,21/11/2018 16:00,LW2,ug m-3 as NO2,93.9
Value,NOX,R,21/11/2018 17:00,LW2,ug m-3 as NO2,177.60001
Value,NOX,R,21/11/2018 18:00,LW2,ug m-3 as NO2,258.39999
Value,NOX,R,21/11/2018 19:00,LW2,ug m-3 as NO2,201.10001
Value,NOX,R,21/11/2018 20:00,LW2,ug m-3 as NO2,201.10001
Value,NOX,R,21/11/2018 21:00,LW2,ug m-3 as NO2,198.2
Value,NOX,R,21/11/2018 22:00,LW2,ug m-3 as NO2,273.60001
Value,NOX,R,21/11/2018 23:00,LW2,ug m-3 as NO2,355.70001
Value,NOX,R,22/11/2018 00:00,LW2,ug m-3 as NO2,352.79999
Value,NOX,R,22/11/2018 02:00,LW2,ug m-3 as NO2,269.60001
Value,NOX,R,22/11/2018 03:00,LW2,ug m-3 as NO2,230.10001
Value,NOX,R,22/11/2018 04:00,LW2,ug m-3 as NO2,250.2
Value,NOX,R,22/11/2018 05:00,LW2,ug m-3 as NO2,332.39999
Value,NOX,R,22/11/2018 06:00,LW2,ug m-3 as NO2,325.20001
Value,NOX,R,22/11/2018 07:00,LW2,ug m-3 as NO2,358.89999
Value,NOX,R,22/11/2018 08:00,LW2,ug m-3 as NO2,424.70000999999996
Value,NOX,R,22/11/2018 09:00,LW2,ug m-3 as NO2,474.20000999999996
Value,NOX,R,22/11/2018 10:00,LW2,ug m-3 as NO2,442.89999000000006
Value,NOX,R,22/11/2018 11:00,LW2,ug m-3 as NO2,323.20001
Value,NOX,R,22/11/2018 12:00,LW2,ug m-3 as NO2,341.0
Value,NOX,R,22/11/2018 13:00,LW2,ug m-3 as NO2,246.8
Value,NOX,R,22/11/2018 14:00,LW2,ug m-3 as NO2,278.5
Value,NOX,R,22/11/2018 15:00,LW2,ug m-3 as NO2,287.10001
Value,NOX,R,22/11/2018 16:00,LW2,ug m-3 as NO2,319.29999
Value,NOX,R,22/11/2018 17:00,LW2,ug m-3 as NO2,362.89999
Value,NOX,R,22/11/2018 18:00,LW2,ug m-3 as NO2,331.20001
Value,NOX,R,22/11/2018 19:00,LW2,ug m-3 as NO2,359.10001
Value,NOX,R,22/11/2018 20:00,LW2,ug m-3 as NO2,334.5
Value,NOX,R,22/11/2018 21:00,LW2,ug m-3 as NO2,310.5
Value,NOX,R,22/11/2018 22:00,LW2,ug m-3 as NO2,248.0
Value,NOX,R,22/11/2018 23:00,LW2,ug m-3 as NO2,205.7
Value,NOX,R,23/11/2018 00:00,LW2,ug m-3 as NO2,114.5
Value,NOX,R,23/11/2018 05:00,LW2,ug m-3 as NO2,111.3
Value,NOX,R,23/11/2018 06:00,LW2,ug m-3 as NO2,121.4
Value,NOX,R,23/11/2018 07:00,LW2,ug m-3 as NO2,160.8
Value,NOX,R,23/11/2018 08:00,LW2,ug m-3 as NO2,160.3
Value,NOX,R,23/11/2018 09:00,LW2,ug m-3 as NO2,155.89999
Value,NOX,R,23/11/2018 10:00,LW2,ug m-3 as NO2,124.7
Value,NOX,R,23/11/2018 11:00,LW2,ug m-3 as NO2,108.5
Value,NOX,R,23/11/2018 14:00,LW2,ug m-3 as NO2,136.7
Value,NOX,R,23/11/2018 15:00,LW2,ug m-3 as NO2,142.39999
Value,NOX,R,23/11/2018 16:00,LW2,ug m-3 as NO2,170.60001
Value,NOX,R,23/11/2018 17:00,LW2,ug m-3 as NO2,155.7
Value,NOX,R,23/11/2018 18:00,LW2,ug m-3 as NO2,158.60001
Value,NOX,R,23/11/2018 19:00,LW2,ug m-3 as NO2,163.8
Value,NOX,R,23/11/2018 20:00,LW2,ug m-3 as NO2,152.8
Value,NOX,R,23/11/2018 21:00,LW2,ug m-3 as NO2,129.39999
Value,NOX,R,23/11/2018 22:00,LW2,ug m-3 as NO2,125.5
Value,NOX,R,23/11/2018 23:00,LW2,ug m-3 as NO2,121.2
Value,NOX,R,24/11/2018 00:00,LW2,ug m-3 as NO2,118.3
Value,NOX,R,24/11/2018 01:00,LW2,ug m-3 as NO2,109.4
Value,NOX,R,24/11/2018 02:00,LW2,ug m-3 as NO2,102.0
Value,NOX,R,24/11/2018 03:00,LW2,ug m-3 as NO2,98.2
Value,NOX,R,24/11/2018 04:00,LW2,ug m-3 as NO2,112.9
Value,NOX,R,24/11/2018 05:00,LW2,ug m-3 as NO2,105.8
Value,NOX,R,24/11/2018 06:00,LW2,ug m-3 as NO2,98.6
Value,NOX,R,24/11/2018 07:00,LW2,ug m-3 as NO2,98.6
Value,NOX,R,24/11/2018 08:00,LW2,ug m-3 as NO2,101.9
Value,NOX,R,24/11/2018 09:00,LW2,ug m-3 as NO2,104.2
Value,NOX,R,26/11/2018 23:00,LW2,ug m-3 as NO2,164.3
Value,NOX,R,27/11/2018 00:00,LW2,ug m-3 as NO2,137.0
Value,NOX,R,27/11/2018 01:00,LW2,ug m-3 as NO2,141.89999
Value,NOX,R,27/11/2018 02:00,LW2,ug m-3 as NO2,116.2
Value,NOX,R,27/11/2018 05:00,LW2,ug m-3 as NO2,111.4
Value,NOX,R,27/11/2018 06:00,LW2,ug m-3 as NO2,145.7
Value,NOX,R,27/11/2018 07:00,LW2,ug m-3 as NO2,142.89999
Value,NOX,R,27/11/2018 08:00,LW2,ug m-3 as NO2,161.60001
Value,NOX,R,27/11/2018 09:00,LW2,ug m-3 as NO2,163.0
Value,NOX,R,27/11/2018 10:00,LW2,ug m-3 as NO2,135.7
Value,NOX,R,27/11/2018 11:00,LW2,ug m-3 as NO2,100.9
Value,NOX,R,27/11/2018 21:00,LW2,ug m-3 as NO2,119.0
Value,NOX,R,27/11/2018 22:00,LW2,ug m-3 as NO2,99.7
Value,NOX,R,27/11/2018 23:00,LW2,ug m-3 as NO2,107.2
Value,NOX,R,28/11/2018 06:00,LW2,ug m-3 as NO2,103.3
Value,NOX,R,28/11/2018 07:00,LW2,ug m-3 as NO2,138.39999
Value,NOX,R,28/11/2018 08:00,LW2,ug m-3 as NO2,107.9
Value,NOX,R,28/11/2018 09:00,LW2,ug m-3 as NO2,111.1
Value,NOX,R,28/11/2018 10:00,LW2,ug m-3 as NO2,94.2
Value,NOX,R,28/11/2018 11:00,LW2,ug m-3 as NO2,96.5
Value,NOX,R,28/11/2018 16:00,LW2,ug m-3 as NO2,95.0
Value,NOX,R,29/11/2018 16:00,LW2,ug m-3 as NO2,94.5
Value,NOX,R,29/11/2018 18:00,LW2,ug m-3 as NO2,99.5
Value,NOX,R,29/11/2018 19:00,LW2,ug m-3 as NO2,112.5
Value,NOX,R,29/11/2018 20:00,LW2,ug m-3 as NO2,99.9
Value,NOX,R,29/11/2018 22:00,LW2,ug m-3 as NO2,115.3
Value,NOX,R,30/11/2018 06:00,LW2,ug m-3 as NO2,92.3
Value,NOX,R,30/11/2018 07:00,LW2,ug m-3 as NO2,167.2
Value,NOX,R,30/11/2018 08:00,LW2,ug m-3 as NO2,168.5
Value,NOX,R,30/11/2018 09:00,LW2,ug m-3 as NO2,124.3
Value,NOX,R,30/11/2018 10:00,LW2,ug m-3 as NO2,116.3
Value,NOX,R,30/11/2018 15:00,LW2,ug m-3 as NO2,95.3
Value,NOX,R,30/11/2018 16:00,LW2,ug m-3 as NO2,123.6
Value,NOX,R,30/11/2018 17:00,LW2,ug m-3 as NO2,166.3
Value,NOX,R,30/11/2018 18:00,LW2,ug m-3 as NO2,125.0
Value,NOX,R,30/11/2018 19:00,LW2,ug m-3 as NO2,118.5
Value,NOX,R,30/11/2018 20:00,LW2,ug m-3 as NO2,124.5
Value,NOX,R,30/11/2018 21:00,LW2,ug m-3 as NO2,126.3
Value,NOX,R,30/11/2018 22:00,LW2,ug m-3 as NO2,112.8
Value,NOX,R,01/12/2018 15:00,LW2,ug m-3 as NO2,141.89999
Value,NOX,R,01/12/2018 18:00,LW2,ug m-3 as NO2,112.7
Value,NOX,R,02/12/2018 10:00,LW2,ug m-3 as NO2,135.60001
Value,NOX,R,04/12/2018 00:00,LW2,ug m-3 as NO2,117.2
Value,NOX,R,04/12/2018 05:00,LW2,ug m-3 as NO2,104.6
Value,NOX,R,04/12/2018 06:00,LW2,ug m-3 as NO2,167.2
Value,NOX,R,04/12/2018 07:00,LW2,ug m-3 as NO2,256.39999
Value,NOX,R,04/12/2018 08:00,LW2,ug m-3 as NO2,295.60001
Value,NOX,R,04/12/2018 09:00,LW2,ug m-3 as NO2,246.7
Value,NOX,R,04/12/2018 10:00,LW2,ug m-3 as NO2,136.89999
Value,NOX,R,04/12/2018 11:00,LW2,ug m-3 as NO2,149.2
Value,NOX,R,04/12/2018 12:00,LW2,ug m-3 as NO2,145.60001
Value,NOX,R,04/12/2018 13:00,LW2,ug m-3 as NO2,140.5
Value,NOX,R,04/12/2018 14:00,LW2,ug m-3 as NO2,208.10001
Value,NOX,R,04/12/2018 15:00,LW2,ug m-3 as NO2,183.39999
Value,NOX,R,04/12/2018 16:00,LW2,ug m-3 as NO2,220.3
Value,NOX,R,04/12/2018 17:00,LW2,ug m-3 as NO2,260.0
Value,NOX,R,04/12/2018 18:00,LW2,ug m-3 as NO2,158.60001
Value,NOX,R,04/12/2018 19:00,LW2,ug m-3 as NO2,168.60001
Value,NOX,R,04/12/2018 20:00,LW2,ug m-3 as NO2,139.0
Value,NOX,R,04/12/2018 21:00,LW2,ug m-3 as NO2,91.9
Value,NOX,R,04/12/2018 22:00,LW2,ug m-3 as NO2,101.5
Value,NOX,R,05/12/2018 07:00,LW2,ug m-3 as NO2,117.1
Value,NOX,R,05/12/2018 08:00,LW2,ug m-3 as NO2,172.60001
Value,NOX,R,05/12/2018 09:00,LW2,ug m-3 as NO2,158.0
Value,NOX,R,05/12/2018 10:00,LW2,ug m-3 as NO2,148.5
Value,NOX,R,05/12/2018 11:00,LW2,ug m-3 as NO2,118.4
Value,NOX,R,05/12/2018 12:00,LW2,ug m-3 as NO2,146.10001
Value,NOX,R,05/12/2018 13:00,LW2,ug m-3 as NO2,137.89999
Value,NOX,R,05/12/2018 14:00,LW2,ug m-3 as NO2,130.10001
Value,NOX,R,05/12/2018 15:00,LW2,ug m-3 as NO2,139.2
Value,NOX,R,05/12/2018 16:00,LW2,ug m-3 as NO2,126.0
Value,NOX,R,05/12/2018 17:00,LW2,ug m-3 as NO2,167.8
Value,NOX,R,05/12/2018 18:00,LW2,ug m-3 as NO2,142.7
Value,NOX,R,05/12/2018 19:00,LW2,ug m-3 as NO2,97.7
Value,NOX,R,06/12/2018 06:00,LW2,ug m-3 as NO2,95.2
Value,NOX,R,06/12/2018 07:00,LW2,ug m-3 as NO2,93.3
Value,NOX,R,06/12/2018 08:00,LW2,ug m-3 as NO2,113.3
Value,NOX,R,06/12/2018 09:00,LW2,ug m-3 as NO2,96.9
Value,NOX,R,06/12/2018 12:00,LW2,ug m-3 as NO2,139.0
Value,NOX,R,06/12/2018 13:00,LW2,ug m-3 as NO2,110.4
Value,NOX,R,07/12/2018 09:00,LW2,ug m-3 as NO2,92.2
Value,NOX,R,07/12/2018 16:00,LW2,ug m-3 as NO2,127.3
Value,NOX,R,07/12/2018 17:00,LW2,ug m-3 as NO2,94.8
Value,NOX,R,07/12/2018 20:00,LW2,ug m-3 as NO2,97.4
Value,NOX,R,07/12/2018 21:00,LW2,ug m-3 as NO2,100.0
Value,NOX,R,09/12/2018 22:00,LW2,ug m-3 as NO2,96.6
Value,NOX,R,10/12/2018 07:00,LW2,ug m-3 as NO2,112.4
Value,NOX,R,10/12/2018 08:00,LW2,ug m-3 as NO2,139.2
Value,NOX,R,10/12/2018 09:00,LW2,ug m-3 as NO2,140.5
Value,NOX,R,10/12/2018 10:00,LW2,ug m-3 as NO2,112.3
Value,NOX,R,10/12/2018 18:00,LW2,ug m-3 as NO2,199.89999
Value,NOX,R,10/12/2018 19:00,LW2,ug m-3 as NO2,157.10001
Value,NOX,R,10/12/2018 20:00,LW2,ug m-3 as NO2,131.7
Value,NOX,R,10/12/2018 21:00,LW2,ug m-3 as NO2,122.3
Value,NOX,R,10/12/2018 22:00,LW2,ug m-3 as NO2,118.7
Value,NOX,R,10/12/2018 23:00,LW2,ug m-3 as NO2,138.3
Value,NOX,R,11/12/2018 00:00,LW2,ug m-3 as NO2,149.2
Value,NOX,R,11/12/2018 01:00,LW2,ug m-3 as NO2,114.7
Value,NOX,R,11/12/2018 02:00,LW2,ug m-3 as NO2,122.1
Value,NOX,R,11/12/2018 03:00,LW2,ug m-3 as NO2,111.3
Value,NOX,R,11/12/2018 04:00,LW2,ug m-3 as NO2,113.5
Value,NOX,R,11/12/2018 05:00,LW2,ug m-3 as NO2,139.7
Value,NOX,R,11/12/2018 06:00,LW2,ug m-3 as NO2,255.60001
Value,NOX,R,11/12/2018 07:00,LW2,ug m-3 as NO2,311.0
Value,NOX,R,11/12/2018 08:00,LW2,ug m-3 as NO2,392.70001
Value,NOX,R,11/12/2018 09:00,LW2,ug m-3 as NO2,500.89999000000006
Value,NOX,R,11/12/2018 10:00,LW2,ug m-3 as NO2,428.10000999999994
Value,NOX,R,11/12/2018 11:00,LW2,ug m-3 as NO2,190.60001
Value,NOX,R,11/12/2018 13:00,LW2,ug m-3 as NO2,120.1
Value,NOX,R,11/12/2018 14:00,LW2,ug m-3 as NO2,103.2
Value,NOX,R,11/12/2018 15:00,LW2,ug m-3 as NO2,109.0
Value,NOX,R,11/12/2018 16:00,LW2,ug m-3 as NO2,211.5
Value,NOX,R,11/12/2018 17:00,LW2,ug m-3 as NO2,228.39999
Value,NOX,R,11/12/2018 18:00,LW2,ug m-3 as NO2,280.29999
Value,NOX,R,11/12/2018 19:00,LW2,ug m-3 as NO2,308.60001
Value,NOX,R,11/12/2018 20:00,LW2,ug m-3 as NO2,273.60001
Value,NOX,R,11/12/2018 21:00,LW2,ug m-3 as NO2,200.39999
Value,NOX,R,11/12/2018 22:00,LW2,ug m-3 as NO2,107.6
Value,NOX,R,12/12/2018 09:00,LW2,ug m-3 as NO2,120.8
Value,NOX,R,12/12/2018 16:00,LW2,ug m-3 as NO2,116.5
Value,NOX,R,12/12/2018 17:00,LW2,ug m-3 as NO2,195.5
Value,NOX,R,12/12/2018 18:00,LW2,ug m-3 as NO2,211.89999
Value,NOX,R,12/12/2018 19:00,LW2,ug m-3 as NO2,214.5
Value,NOX,R,12/12/2018 20:00,LW2,ug m-3 as NO2,172.8
Value,NOX,R,12/12/2018 21:00,LW2,ug m-3 as NO2,200.7
Value,NOX,R,12/12/2018 22:00,LW2,ug m-3 as NO2,126.2
Value,NOX,R,13/12/2018 06:00,LW2,ug m-3 as NO2,105.7
Value,NOX,R,13/12/2018 07:00,LW2,ug m-3 as NO2,118.5
Value,NOX,R,13/12/2018 08:00,LW2,ug m-3 as NO2,134.0
Value,NOX,R,13/12/2018 09:00,LW2,ug m-3 as NO2,122.1
Value,NOX,R,13/12/2018 10:00,LW2,ug m-3 as NO2,107.4
Value,NOX,R,13/12/2018 17:00,LW2,ug m-3 as NO2,99.5
Value,NOX,R,13/12/2018 18:00,LW2,ug m-3 as NO2,157.5
Value,NOX,R,13/12/2018 19:00,LW2,ug m-3 as NO2,184.10001
Value,NOX,R,13/12/2018 20:00,LW2,ug m-3 as NO2,193.8
Value,NOX,R,13/12/2018 21:00,LW2,ug m-3 as NO2,126.9
Value,NOX,R,13/12/2018 22:00,LW2,ug m-3 as NO2,141.60001
Value,NOX,R,13/12/2018 23:00,LW2,ug m-3 as NO2,173.0
Value,NOX,R,14/12/2018 01:00,LW2,ug m-3 as NO2,107.7
Value,NOX,R,14/12/2018 06:00,LW2,ug m-3 as NO2,182.2
Value,NOX,R,14/12/2018 07:00,LW2,ug m-3 as NO2,278.70001
Value,NOX,R,14/12/2018 08:00,LW2,ug m-3 as NO2,365.5
Value,NOX,R,14/12/2018 09:00,LW2,ug m-3 as NO2,380.60001
Value,NOX,R,14/12/2018 10:00,LW2,ug m-3 as NO2,320.39999
Value,NOX,R,14/12/2018 11:00,LW2,ug m-3 as NO2,319.5
Value,NOX,R,14/12/2018 12:00,LW2,ug m-3 as NO2,188.39999
Value,NOX,R,14/12/2018 13:00,LW2,ug m-3 as NO2,112.6
Value,NOX,R,14/12/2018 14:00,LW2,ug m-3 as NO2,93.1
Value,NOX,R,14/12/2018 15:00,LW2,ug m-3 as NO2,146.3
Value,NOX,R,14/12/2018 16:00,LW2,ug m-3 as NO2,100.7
Value,NOX,R,14/12/2018 17:00,LW2,ug m-3 as NO2,110.0
Value,NOX,R,14/12/2018 18:00,LW2,ug m-3 as NO2,112.3
Value,NOX,R,14/12/2018 19:00,LW2,ug m-3 as NO2,93.2
Value,NOX,R,15/12/2018 21:00,LW2,ug m-3 as NO2,143.60001
Value,NOX,R,16/12/2018 06:00,LW2,ug m-3 as NO2,150.60001
Value,NOX,R,16/12/2018 07:00,LW2,ug m-3 as NO2,119.2
Value,NOX,R,16/12/2018 08:00,LW2,ug m-3 as NO2,125.4
Value,NOX,R,16/12/2018 09:00,LW2,ug m-3 as NO2,224.39999
Value,NOX,R,16/12/2018 10:00,LW2,ug m-3 as NO2,140.0
Value,NOX,R,16/12/2018 11:00,LW2,ug m-3 as NO2,117.9
Value,NOX,R,16/12/2018 12:00,LW2,ug m-3 as NO2,120.9
Value,NOX,R,16/12/2018 14:00,LW2,ug m-3 as NO2,93.1
Value,NOX,R,17/12/2018 06:00,LW2,ug m-3 as NO2,157.0
Value,NOX,R,17/12/2018 07:00,LW2,ug m-3 as NO2,109.4
Value,NOX,R,17/12/2018 08:00,LW2,ug m-3 as NO2,180.10001
Value,NOX,R,17/12/2018 09:00,LW2,ug m-3 as NO2,147.0
Value,NOX,R,17/12/2018 10:00,LW2,ug m-3 as NO2,162.39999
Value,NOX,R,17/12/2018 11:00,LW2,ug m-3 as NO2,115.1
Value,NOX,R,17/12/2018 12:00,LW2,ug m-3 as NO2,93.9
Value,NOX,R,17/12/2018 13:00,LW2,ug m-3 as NO2,110.7
Value,NOX,R,17/12/2018 14:00,LW2,ug m-3 as NO2,139.39999
Value,NOX,R,17/12/2018 15:00,LW2,ug m-3 as NO2,235.7
Value,NOX,R,17/12/2018 16:00,LW2,ug m-3 as NO2,245.89999
Value,NOX,R,17/12/2018 17:00,LW2,ug m-3 as NO2,196.0
Value,NOX,R,17/12/2018 18:00,LW2,ug m-3 as NO2,170.3
Value,NOX,R,17/12/2018 19:00,LW2,ug m-3 as NO2,120.8
Value,NOX,R,19/12/2018 06:00,LW2,ug m-3 as NO2,96.4
Value,NOX,R,19/12/2018 07:00,LW2,ug m-3 as NO2,173.2
Value,NOX,R,19/12/2018 08:00,LW2,ug m-3 as NO2,159.5
Value,NOX,R,19/12/2018 09:00,LW2,ug m-3 as NO2,172.3
Value,NOX,R,19/12/2018 11:00,LW2,ug m-3 as NO2,103.0
Value,NOX,R,19/12/2018 12:00,LW2,ug m-3 as NO2,128.2
Value,NOX,R,19/12/2018 13:00,LW2,ug m-3 as NO2,145.8
Value,NOX,R,19/12/2018 14:00,LW2,ug m-3 as NO2,125.5
Value,NOX,R,19/12/2018 15:00,LW2,ug m-3 as NO2,162.5
Value,NOX,R,19/12/2018 16:00,LW2,ug m-3 as NO2,173.10001
Value,NOX,R,19/12/2018 17:00,LW2,ug m-3 as NO2,112.7
Value,NOX,R,19/12/2018 18:00,LW2,ug m-3 as NO2,131.7
Value,NOX,R,19/12/2018 19:00,LW2,ug m-3 as NO2,129.0
Value,NOX,R,19/12/2018 20:00,LW2,ug m-3 as NO2,103.4
Value,NOX,R,19/12/2018 21:00,LW2,ug m-3 as NO2,100.3
Value,NOX,R,20/12/2018 06:00,LW2,ug m-3 as NO2,98.5
Value,NOX,R,20/12/2018 07:00,LW2,ug m-3 as NO2,93.3
Value,NOX,R,20/12/2018 09:00,LW2,ug m-3 as NO2,94.1
Value,NOX,R,20/12/2018 11:00,LW2,ug m-3 as NO2,110.0
Value,NOX,R,20/12/2018 12:00,LW2,ug m-3 as NO2,114.8
Value,NOX,R,20/12/2018 15:00,LW2,ug m-3 as NO2,113.5
Value,NOX,R,20/12/2018 16:00,LW2,ug m-3 as NO2,149.60001
Value,NOX,R,20/12/2018 19:00,LW2,ug m-3 as NO2,91.9
Value,NOX,R,20/12/2018 20:00,LW2,ug m-3 as NO2,96.3
Value,NOX,R,20/12/2018 21:00,LW2,ug m-3 as NO2,111.7
Value,NOX,R,20/12/2018 22:00,LW2,ug m-3 as NO2,92.3
Value,NOX,R,21/12/2018 06:00,LW2,ug m-3 as NO2,104.1
Value,NOX,R,21/12/2018 14:00,LW2,ug m-3 as NO2,116.4
Value,NOX,R,21/12/2018 18:00,LW2,ug m-3 as NO2,94.8
Value,NOX,R,22/12/2018 06:00,LW2,ug m-3 as NO2,144.39999
Value,NOX,R,22/12/2018 07:00,LW2,ug m-3 as NO2,104.0
Value,NOX,R,22/12/2018 15:00,LW2,ug m-3 as NO2,114.2
Value,NOX,R,22/12/2018 16:00,LW2,ug m-3 as NO2,154.2
Value,NOX,R,22/12/2018 17:00,LW2,ug m-3 as NO2,158.60001
Value,NOX,R,22/12/2018 18:00,LW2,ug m-3 as NO2,148.5
Value,NOX,R,22/12/2018 19:00,LW2,ug m-3 as NO2,131.3
Value,NOX,R,22/12/2018 21:00,LW2,ug m-3 as NO2,169.10001
Value,NOX,R,23/12/2018 10:00,LW2,ug m-3 as NO2,112.8
Value,NOX,R,23/12/2018 13:00,LW2,ug m-3 as NO2,91.6
Value,NOX,R,24/12/2018 08:00,LW2,ug m-3 as NO2,116.6
Value,NOX,R,24/12/2018 09:00,LW2,ug m-3 as NO2,166.2
Value,NOX,R,24/12/2018 10:00,LW2,ug m-3 as NO2,131.5
Value,NOX,R,24/12/2018 11:00,LW2,ug m-3 as NO2,106.0
Value,NOX,R,24/12/2018 12:00,LW2,ug m-3 as NO2,116.2
Value,NOX,R,24/12/2018 13:00,LW2,ug m-3 as NO2,104.3
Value,NOX,R,24/12/2018 14:00,LW2,ug m-3 as NO2,169.8
Value,NOX,R,24/12/2018 15:00,LW2,ug m-3 as NO2,244.0
Value,NOX,R,24/12/2018 16:00,LW2,ug m-3 as NO2,187.3
Value,NOX,R,24/12/2018 17:00,LW2,ug m-3 as NO2,281.29999
Value,NOX,R,24/12/2018 18:00,LW2,ug m-3 as NO2,293.10001
Value,NOX,R,24/12/2018 19:00,LW2,ug m-3 as NO2,409.39999
Value,NOX,R,24/12/2018 20:00,LW2,ug m-3 as NO2,383.89999
Value,NOX,R,24/12/2018 21:00,LW2,ug m-3 as NO2,386.39999
Value,NOX,R,24/12/2018 22:00,LW2,ug m-3 as NO2,363.10001
Value,NOX,R,24/12/2018 23:00,LW2,ug m-3 as NO2,295.5
Value,NOX,R,25/12/2018 00:00,LW2,ug m-3 as NO2,279.79999
Value,NOX,R,25/12/2018 01:00,LW2,ug m-3 as NO2,234.7
Value,NOX,R,25/12/2018 02:00,LW2,ug m-3 as NO2,207.7
Value,NOX,R,25/12/2018 03:00,LW2,ug m-3 as NO2,177.39999
Value,NOX,R,25/12/2018 04:00,LW2,ug m-3 as NO2,195.8
Value,NOX,R,25/12/2018 05:00,LW2,ug m-3 as NO2,152.8
Value,NOX,R,25/12/2018 06:00,LW2,ug m-3 as NO2,130.8
Value,NOX,R,25/12/2018 07:00,LW2,ug m-3 as NO2,150.10001
Value,NOX,R,25/12/2018 08:00,LW2,ug m-3 as NO2,191.0
Value,NOX,R,25/12/2018 09:00,LW2,ug m-3 as NO2,158.10001
Value,NOX,R,25/12/2018 10:00,LW2,ug m-3 as NO2,161.2
Value,NOX,R,25/12/2018 11:00,LW2,ug m-3 as NO2,173.10001
Value,NOX,R,25/12/2018 12:00,LW2,ug m-3 as NO2,168.2
Value,NOX,R,25/12/2018 13:00,LW2,ug m-3 as NO2,129.2
Value,NOX,R,25/12/2018 16:00,LW2,ug m-3 as NO2,95.0
Value,NOX,R,25/12/2018 17:00,LW2,ug m-3 as NO2,101.1
Value,NOX,R,25/12/2018 18:00,LW2,ug m-3 as NO2,98.1
Value,NOX,R,25/12/2018 20:00,LW2,ug m-3 as NO2,119.5
Value,NOX,R,25/12/2018 21:00,LW2,ug m-3 as NO2,129.60001
Value,NOX,R,25/12/2018 22:00,LW2,ug m-3 as NO2,112.5
Value,NOX,R,26/12/2018 08:00,LW2,ug m-3 as NO2,115.9
Value,NOX,R,26/12/2018 15:00,LW2,ug m-3 as NO2,112.4
Value,NOX,R,26/12/2018 16:00,LW2,ug m-3 as NO2,93.1
Value,NOX,R,26/12/2018 19:00,LW2,ug m-3 as NO2,96.7
Value,NOX,R,26/12/2018 20:00,LW2,ug m-3 as NO2,143.10001
Value,NOX,R,26/12/2018 21:00,LW2,ug m-3 as NO2,122.5
Value,NOX,R,26/12/2018 22:00,LW2,ug m-3 as NO2,111.5
Value,NOX,R,26/12/2018 23:00,LW2,ug m-3 as NO2,131.7
Value,NOX,R,27/12/2018 00:00,LW2,ug m-3 as NO2,180.10001
Value,NOX,R,27/12/2018 01:00,LW2,ug m-3 as NO2,213.39999
Value,NOX,R,27/12/2018 02:00,LW2,ug m-3 as NO2,184.60001
